ts_code,name,opt_code,opt_type,call_put,exercise_price,maturity_date,list_date,delist_date
10007896.SH,华泰柏瑞沪深300ETF期权2411认沽3.90,OP510300.SH,ETF期权,P,3.9,20241127,20240926,20241127
10007571.SH,华泰柏瑞沪深300ETF期权2412认购3.00,OP510300.SH,ETF期权,C,3.0,20241225,20240709,20241225
10006712.SH,华泰柏瑞沪深300ETF期权2406认沽3.70,OP510300.SH,ETF期权,P,3.7,20240626,20240119,20240626
10007801.SH,华泰柏瑞沪深300ETF期权2410认购2.95,OP510300.SH,ETF期权,C,2.95,20241023,20240830,20241023
10006639.SH,华泰柏瑞沪深300ETF期权2401认购3.40,OP510300.SH,ETF期权,C,3.4,20240124,20240118,20240124
10007158.SH,华泰柏瑞沪深300ETF期权2412认购3.20,OP510300.SH,ETF期权,C,3.2,20241225,20240425,20241225
10006689.SH,华泰柏瑞沪深300ETF期权2406认购3.00,OP510300.SH,ETF期权,C,3.0,20240626,20240118,20240626
10006672.SH,华泰柏瑞沪深300ETF期权2403认购3.10,OP510300.SH,ETF期权,C,3.1,20240327,20240118,20240327
10006677.SH,华泰柏瑞沪深300ETF期权2403认购3.60,OP510300.SH,ETF期权,C,3.6,20240327,20240118,20240327
10007471.SH,华泰柏瑞沪深300ETF期权2408认购3.30,OP510300.SH,ETF期权,C,3.3,20240828,20240627,20240828
10006687.SH,华泰柏瑞沪深300ETF期权2406认购2.90,OP510300.SH,ETF期权,C,2.9,20240626,20240118,20240626
10007893.SH,华泰柏瑞沪深300ETF期权2411认沽3.60,OP510300.SH,ETF期权,P,3.6,20241127,20240926,20241127
10006707.SH,华泰柏瑞沪深300ETF期权2402认购3.70,OP510300.SH,ETF期权,C,3.7,20240228,20240119,20240228
10007165.SH,华泰柏瑞沪深300ETF期权2412认购3.90,OP510300.SH,ETF期权,C,3.9,20241225,20240425,20241225
10007888.SH,华泰柏瑞沪深300ETF期权2411认沽3.10,OP510300.SH,ETF期权,P,3.1,20241127,20240926,20241127
10006753.SH,华泰柏瑞沪深300ETF期权2409认购3.50,OP510300.SH,ETF期权,C,3.5,20240925,20240125,20240925
10007731.SH,华泰柏瑞沪深300ETF期权2410认购3.40,OP510300.SH,ETF期权,C,3.4,20241023,20240829,20241023
10006662.SH,华泰柏瑞沪深300ETF期权2402认沽3.00,OP510300.SH,ETF期权,P,3.0,20240228,20240118,20240228
10007967.SH,华泰柏瑞沪深300ETF期权2411认购4.00,OP510300.SH,ETF期权,C,4.0,20241127,20240927,20241127
10006934.SH,华泰柏瑞沪深300ETF期权2404认购3.10,OP510300.SH,ETF期权,C,3.1,20240424,20240229,20240424
10007476.SH,华泰柏瑞沪深300ETF期权2408认购3.80,OP510300.SH,ETF期权,C,3.8,20240828,20240627,20240828
10007355.SH,华泰柏瑞沪深300ETF期权2407认购3.70,OP510300.SH,ETF期权,C,3.7,20240724,20240523,20240724
10006833.SH,华泰柏瑞沪深300ETF期权2409认购2.90,OP510300.SH,ETF期权,C,2.9,20240925,20240131,20240925
10007730.SH,华泰柏瑞沪深300ETF期权2410认购3.30,OP510300.SH,ETF期权,C,3.3,20241023,20240829,20241023
10006675.SH,华泰柏瑞沪深300ETF期权2403认购3.40,OP510300.SH,ETF期权,C,3.4,20240327,20240118,20240327
10007030.SH,华泰柏瑞沪深300ETF期权2406认沽4.00,OP510300.SH,ETF期权,P,4.0,20240626,20240306,20240626
10007584.SH,华泰柏瑞沪深300ETF期权2408认沽4.00,OP510300.SH,ETF期权,P,4.0,20240828,20240717,20240828
10007470.SH,华泰柏瑞沪深300ETF期权2408认购3.20,OP510300.SH,ETF期权,C,3.2,20240828,20240627,20240828
10007163.SH,华泰柏瑞沪深300ETF期权2412认购3.70,OP510300.SH,ETF期权,C,3.7,20241225,20240425,20241225
10007066.SH,华泰柏瑞沪深300ETF期权2405认沽3.50,OP510300.SH,ETF期权,P,3.5,20240522,20240328,20240522
10007486.SH,华泰柏瑞沪深300ETF期权2408认沽3.90,OP510300.SH,ETF期权,P,3.9,20240828,20240627,20240828
10007475.SH,华泰柏瑞沪深300ETF期权2408认购3.70,OP510300.SH,ETF期权,C,3.7,20240828,20240627,20240828
10006669.SH,华泰柏瑞沪深300ETF期权2403认购2.90,OP510300.SH,ETF期权,C,2.9,20240327,20240118,20240327
10007359.SH,华泰柏瑞沪深300ETF期权2407认购4.10,OP510300.SH,ETF期权,C,4.1,20240724,20240523,20240724
10007744.SH,华泰柏瑞沪深300ETF期权2410认沽3.80,OP510300.SH,ETF期权,P,3.8,20241023,20240829,20241023
10007737.SH,华泰柏瑞沪深300ETF期权2410认沽3.10,OP510300.SH,ETF期权,P,3.1,20241023,20240829,20241023
10008184.SH,华泰柏瑞沪深300ETF期权2412认沽4.80,OP510300.SH,ETF期权,P,4.8,20241225,20241009,20241225
10006658.SH,华泰柏瑞沪深300ETF期权2402认购3.50,OP510300.SH,ETF期权,C,3.5,20240228,20240118,20240228
10007064.SH,华泰柏瑞沪深300ETF期权2405认沽3.30,OP510300.SH,ETF期权,P,3.3,20240522,20240328,20240522
10006681.SH,华泰柏瑞沪深300ETF期权2403认沽3.10,OP510300.SH,ETF期权,P,3.1,20240327,20240118,20240327
10007361.SH,华泰柏瑞沪深300ETF期权2407认沽3.40,OP510300.SH,ETF期权,P,3.4,20240724,20240523,20240724
10006907.SH,华泰柏瑞沪深300ETF期权2406认购3.90,OP510300.SH,ETF期权,C,3.9,20240626,20240223,20240626
10006670.SH,华泰柏瑞沪深300ETF期权2403认购2.95,OP510300.SH,ETF期权,C,2.95,20240327,20240118,20240327
10007735.SH,华泰柏瑞沪深300ETF期权2410认购3.80,OP510300.SH,ETF期权,C,3.8,20241023,20240829,20241023
10007734.SH,华泰柏瑞沪深300ETF期权2410认购3.70,OP510300.SH,ETF期权,C,3.7,20241023,20240829,20241023
10006702.SH,华泰柏瑞沪深300ETF期权2406认沽3.40,OP510300.SH,ETF期权,P,3.4,20240626,20240118,20240626
10007248.SH,华泰柏瑞沪深300ETF期权2405认沽4.10,OP510300.SH,ETF期权,P,4.1,20240522,20240508,20240522
10006706.SH,华泰柏瑞沪深300ETF期权2401认沽3.70,OP510300.SH,ETF期权,P,3.7,20240124,20240119,20240124
10006634.SH,华泰柏瑞沪深300ETF期权2401认购2.95,OP510300.SH,ETF期权,C,2.95,20240124,20240118,20240124
10006654.SH,华泰柏瑞沪深300ETF期权2402认购3.10,OP510300.SH,ETF期权,C,3.1,20240228,20240118,20240228
10006686.SH,华泰柏瑞沪深300ETF期权2403认沽3.60,OP510300.SH,ETF期权,P,3.6,20240327,20240118,20240327
10007569.SH,华泰柏瑞沪深300ETF期权2408认购3.00,OP510300.SH,ETF期权,C,3.0,20240828,20240709,20240828
10007804.SH,华泰柏瑞沪深300ETF期权2412认沽2.95,OP510300.SH,ETF期权,P,2.95,20241225,20240830,20241225
10007363.SH,华泰柏瑞沪深300ETF期权2407认沽3.60,OP510300.SH,ETF期权,P,3.6,20240724,20240523,20240724
10007879.SH,华泰柏瑞沪深300ETF期权2411认购3.10,OP510300.SH,ETF期权,C,3.1,20241127,20240926,20241127
10007172.SH,华泰柏瑞沪深300ETF期权2412认沽3.70,OP510300.SH,ETF期权,P,3.7,20241225,20240425,20241225
10007069.SH,华泰柏瑞沪深300ETF期权2405认沽3.80,OP510300.SH,ETF期权,P,3.8,20240522,20240328,20240522
10007891.SH,华泰柏瑞沪深300ETF期权2411认沽3.40,OP510300.SH,ETF期权,P,3.4,20241127,20240926,20241127
10007252.SH,华泰柏瑞沪深300ETF期权2409认沽4.10,OP510300.SH,ETF期权,P,4.1,20240925,20240508,20240925
10007161.SH,华泰柏瑞沪深300ETF期权2412认购3.50,OP510300.SH,ETF期权,C,3.5,20241225,20240425,20241225
10007025.SH,华泰柏瑞沪深300ETF期权2403认购4.00,OP510300.SH,ETF期权,C,4.0,20240327,20240306,20240327
10007054.SH,华泰柏瑞沪深300ETF期权2405认购3.20,OP510300.SH,ETF期权,C,3.2,20240522,20240328,20240522
10007727.SH,华泰柏瑞沪深300ETF期权2410认购3.00,OP510300.SH,ETF期权,C,3.0,20241023,20240829,20241023
10007739.SH,华泰柏瑞沪深300ETF期权2410认沽3.30,OP510300.SH,ETF期权,P,3.3,20241023,20240829,20241023
10006693.SH,华泰柏瑞沪深300ETF期权2406认购3.40,OP510300.SH,ETF期权,C,3.4,20240626,20240118,20240626
10007442.SH,华泰柏瑞沪深300ETF期权2407认沽3.10,OP510300.SH,ETF期权,P,3.1,20240724,20240613,20240724
10008177.SH,华泰柏瑞沪深300ETF期权2411认购4.70,OP510300.SH,ETF期权,C,4.7,20241127,20241009,20241127
10007352.SH,华泰柏瑞沪深300ETF期权2407认购3.40,OP510300.SH,ETF期权,C,3.4,20240724,20240523,20240724
10006764.SH,华泰柏瑞沪深300ETF期权2409认沽3.70,OP510300.SH,ETF期权,P,3.7,20240925,20240125,20240925
10008181.SH,华泰柏瑞沪深300ETF期权2412认购4.70,OP510300.SH,ETF期权,C,4.7,20241225,20241009,20241225
10006671.SH,华泰柏瑞沪深300ETF期权2403认购3.00,OP510300.SH,ETF期权,C,3.0,20240327,20240118,20240327
10007055.SH,华泰柏瑞沪深300ETF期权2405认购3.30,OP510300.SH,ETF期权,C,3.3,20240522,20240328,20240522
10007167.SH,华泰柏瑞沪深300ETF期权2412认沽3.20,OP510300.SH,ETF期权,P,3.2,20241225,20240425,20241225
10006950.SH,华泰柏瑞沪深300ETF期权2404认沽3.80,OP510300.SH,ETF期权,P,3.8,20240424,20240229,20240424
10007736.SH,华泰柏瑞沪深300ETF期权2410认沽3.00,OP510300.SH,ETF期权,P,3.0,20241023,20240829,20241023
10006903.SH,华泰柏瑞沪深300ETF期权2402认购3.90,OP510300.SH,ETF期权,C,3.9,20240228,20240223,20240228
10007169.SH,华泰柏瑞沪深300ETF期权2412认沽3.40,OP510300.SH,ETF期权,P,3.4,20241225,20240425,20241225
10007424.SH,华泰柏瑞沪深300ETF期权2407认沽3.20,OP510300.SH,ETF期权,P,3.2,20240724,20240524,20240724
10007743.SH,华泰柏瑞沪深300ETF期权2410认沽3.70,OP510300.SH,ETF期权,P,3.7,20241023,20240829,20241023
10007367.SH,华泰柏瑞沪深300ETF期权2407认沽4.00,OP510300.SH,ETF期权,P,4.0,20240724,20240523,20240724
10006763.SH,华泰柏瑞沪深300ETF期权2409认沽3.60,OP510300.SH,ETF期权,P,3.6,20240925,20240125,20240925
10007354.SH,华泰柏瑞沪深300ETF期权2407认购3.60,OP510300.SH,ETF期权,C,3.6,20240724,20240523,20240724
10006705.SH,华泰柏瑞沪深300ETF期权2401认购3.70,OP510300.SH,ETF期权,C,3.7,20240124,20240119,20240124
10007368.SH,华泰柏瑞沪深300ETF期权2407认沽4.10,OP510300.SH,ETF期权,P,4.1,20240724,20240523,20240724
10007168.SH,华泰柏瑞沪深300ETF期权2412认沽3.30,OP510300.SH,ETF期权,P,3.3,20241225,20240425,20241225
10007065.SH,华泰柏瑞沪深300ETF期权2405认沽3.40,OP510300.SH,ETF期权,P,3.4,20240522,20240328,20240522
10007485.SH,华泰柏瑞沪深300ETF期权2408认沽3.80,OP510300.SH,ETF期权,P,3.8,20240828,20240627,20240828
10007164.SH,华泰柏瑞沪深300ETF期权2412认购3.80,OP510300.SH,ETF期权,C,3.8,20241225,20240425,20241225
10006664.SH,华泰柏瑞沪深300ETF期权2402认沽3.20,OP510300.SH,ETF期权,P,3.2,20240228,20240118,20240228
10006905.SH,华泰柏瑞沪深300ETF期权2403认购3.90,OP510300.SH,ETF期权,C,3.9,20240327,20240223,20240327
10006708.SH,华泰柏瑞沪深300ETF期权2402认沽3.70,OP510300.SH,ETF期权,P,3.7,20240228,20240119,20240228
10007254.SH,华泰柏瑞沪深300ETF期权2412认沽4.10,OP510300.SH,ETF期权,P,4.1,20241225,20240508,20241225
10006939.SH,华泰柏瑞沪深300ETF期权2404认购3.60,OP510300.SH,ETF期权,C,3.6,20240424,20240229,20240424
10006661.SH,华泰柏瑞沪深300ETF期权2402认沽2.95,OP510300.SH,ETF期权,P,2.95,20240228,20240118,20240228
10006747.SH,华泰柏瑞沪深300ETF期权2409认购2.95,OP510300.SH,ETF期权,C,2.95,20240925,20240125,20240925
10007008.SH,华泰柏瑞沪深300ETF期权2404认沽3.90,OP510300.SH,ETF期权,P,3.9,20240424,20240301,20240424
10007834.SH,华泰柏瑞沪深300ETF期权2412认沽2.90,OP510300.SH,ETF期权,P,2.9,20241225,20240913,20241225
10007007.SH,华泰柏瑞沪深300ETF期权2404认购3.90,OP510300.SH,ETF期权,C,3.9,20240424,20240301,20240424
10007067.SH,华泰柏瑞沪深300ETF期权2405认沽3.60,OP510300.SH,ETF期权,P,3.6,20240522,20240328,20240522
10006891.SH,华泰柏瑞沪深300ETF期权2402认购3.80,OP510300.SH,ETF期权,C,3.8,20240228,20240219,20240228
10006892.SH,华泰柏瑞沪深300ETF期权2402认沽3.80,OP510300.SH,ETF期权,P,3.8,20240228,20240219,20240228
10006893.SH,华泰柏瑞沪深300ETF期权2403认购3.80,OP510300.SH,ETF期权,C,3.8,20240327,20240219,20240327
10006894.SH,华泰柏瑞沪深300ETF期权2403认沽3.80,OP510300.SH,ETF期权,P,3.8,20240327,20240219,20240327
10006895.SH,华泰柏瑞沪深300ETF期权2406认购3.80,OP510300.SH,ETF期权,C,3.8,20240626,20240219,20240626
10006896.SH,华泰柏瑞沪深300ETF期权2406认沽3.80,OP510300.SH,ETF期权,P,3.8,20240626,20240219,20240626
10006897.SH,华泰柏瑞沪深300ETF期权2409认购3.80,OP510300.SH,ETF期权,C,3.8,20240925,20240219,20240925
10006898.SH,华泰柏瑞沪深300ETF期权2409认沽3.80,OP510300.SH,ETF期权,P,3.8,20240925,20240219,20240925
10007032.SH,华泰柏瑞沪深300ETF期权2409认沽4.00,OP510300.SH,ETF期权,P,4.0,20240925,20240306,20240925
10007056.SH,华泰柏瑞沪深300ETF期权2405认购3.40,OP510300.SH,ETF期权,C,3.4,20240522,20240328,20240522
10007732.SH,华泰柏瑞沪深300ETF期权2410认购3.50,OP510300.SH,ETF期权,C,3.5,20241023,20240829,20241023
10007130.SH,华泰柏瑞沪深300ETF期权2405认沽4.00,OP510300.SH,ETF期权,P,4.0,20240522,20240402,20240522
10007479.SH,华泰柏瑞沪深300ETF期权2408认沽3.20,OP510300.SH,ETF期权,P,3.2,20240828,20240627,20240828
10007481.SH,华泰柏瑞沪深300ETF期权2408认沽3.40,OP510300.SH,ETF期权,P,3.4,20240828,20240627,20240828
10007831.SH,华泰柏瑞沪深300ETF期权2410认购2.90,OP510300.SH,ETF期权,C,2.9,20241023,20240913,20241023
10006667.SH,华泰柏瑞沪深300ETF期权2402认沽3.50,OP510300.SH,ETF期权,P,3.5,20240228,20240118,20240228
10006679.SH,华泰柏瑞沪深300ETF期权2403认沽2.95,OP510300.SH,ETF期权,P,2.95,20240327,20240118,20240327
10006700.SH,华泰柏瑞沪深300ETF期权2406认沽3.20,OP510300.SH,ETF期权,P,3.2,20240626,20240118,20240626
10006682.SH,华泰柏瑞沪深300ETF期权2403认沽3.20,OP510300.SH,ETF期权,P,3.2,20240327,20240118,20240327
10007469.SH,华泰柏瑞沪深300ETF期权2408认购3.10,OP510300.SH,ETF期权,C,3.1,20240828,20240627,20240828
10006644.SH,华泰柏瑞沪深300ETF期权2401认沽3.00,OP510300.SH,ETF期权,P,3.0,20240124,20240118,20240124
10007129.SH,华泰柏瑞沪深300ETF期权2405认购4.00,OP510300.SH,ETF期权,C,4.0,20240522,20240402,20240522
10006908.SH,华泰柏瑞沪深300ETF期权2406认沽3.90,OP510300.SH,ETF期权,P,3.9,20240626,20240223,20240626
10006649.SH,华泰柏瑞沪深300ETF期权2401认沽3.50,OP510300.SH,ETF期权,P,3.5,20240124,20240118,20240124
10006938.SH,华泰柏瑞沪深300ETF期权2404认购3.50,OP510300.SH,ETF期权,C,3.5,20240424,20240229,20240424
10008175.SH,华泰柏瑞沪深300ETF期权2410认沽4.70,OP510300.SH,ETF期权,P,4.7,20241023,20241009,20241023
10007249.SH,华泰柏瑞沪深300ETF期权2406认购4.10,OP510300.SH,ETF期权,C,4.1,20240626,20240508,20240626
10007062.SH,华泰柏瑞沪深300ETF期权2405认沽3.10,OP510300.SH,ETF期权,P,3.1,20240522,20240328,20240522
10007171.SH,华泰柏瑞沪深300ETF期权2412认沽3.60,OP510300.SH,ETF期权,P,3.6,20241225,20240425,20241225
10007568.SH,华泰柏瑞沪深300ETF期权2407认沽3.00,OP510300.SH,ETF期权,P,3.0,20240724,20240709,20240724
10007868.SH,华夏上证50ETF期权2411认购2.65,OP510050.SH,ETF期权,C,2.65,20241127,20240926,20241127
10007814.SH,华夏上证50ETF期权2412认沽2.107,OP510050.SH,ETF期权,P,2.107,20241225,20240905,20241225
10007023.SH,华夏上证50ETF期权2409认购2.70,OP510050.SH,ETF期权,C,2.7,20240925,20240306,20240925
10007348.SH,华夏上证50ETF期权2407认沽2.65,OP510050.SH,ETF期权,P,2.65,20240724,20240523,20240724
10007155.SH,华夏上证50ETF期权2412认沽2.548,OP510050.SH,ETF期权,P,2.548,20241225,20240425,20241225
10007566.SH,华夏上证50ETF期权2412认沽2.156,OP510050.SH,ETF期权,P,2.156,20241225,20240709,20241225
10007051.SH,华夏上证50ETF期权2405认沽2.60,OP510050.SH,ETF期权,P,2.6,20240522,20240328,20240522
10007340.SH,华夏上证50ETF期权2407认购2.70,OP510050.SH,ETF期权,C,2.7,20240724,20240523,20240724
10007151.SH,华夏上证50ETF期权2412认沽2.352,OP510050.SH,ETF期权,P,2.352,20241225,20240425,20241225
10007955.SH,华夏上证50ETF期权2411认购2.75,OP510050.SH,ETF期权,C,2.75,20241127,20240927,20241127
10007347.SH,华夏上证50ETF期权2407认沽2.60,OP510050.SH,ETF期权,P,2.6,20240724,20240523,20240724
10006819.SH,华夏上证50ETF期权2409认购2.55,OP510050.SH,ETF期权,C,2.55,20240925,20240126,20240925
10007981.SH,华夏上证50ETF期权2410认购2.85,OP510050.SH,ETF期权,C,2.85,20241023,20240930,20241023
10007982.SH,华夏上证50ETF期权2410认购2.90,OP510050.SH,ETF期权,C,2.9,20241023,20240930,20241023
10007983.SH,华夏上证50ETF期权2410认沽2.85,OP510050.SH,ETF期权,P,2.85,20241023,20240930,20241023
10007984.SH,华夏上证50ETF期权2410认沽2.90,OP510050.SH,ETF期权,P,2.9,20241023,20240930,20241023
10007985.SH,华夏上证50ETF期权2411认购2.85,OP510050.SH,ETF期权,C,2.85,20241127,20240930,20241127
10007986.SH,华夏上证50ETF期权2411认购2.90,OP510050.SH,ETF期权,C,2.9,20241127,20240930,20241127
10007987.SH,华夏上证50ETF期权2411认沽2.85,OP510050.SH,ETF期权,P,2.85,20241127,20240930,20241127
10007988.SH,华夏上证50ETF期权2411认沽2.90,OP510050.SH,ETF期权,P,2.9,20241127,20240930,20241127
10007989.SH,华夏上证50ETF期权2412认购2.793,OP510050.SH,ETF期权,C,2.793,20241225,20240930,20241225
10007990.SH,华夏上证50ETF期权2412认购2.842,OP510050.SH,ETF期权,C,2.842,20241225,20240930,20241225
10007991.SH,华夏上证50ETF期权2412认沽2.793,OP510050.SH,ETF期权,P,2.793,20241225,20240930,20241225
10007992.SH,华夏上证50ETF期权2412认沽2.842,OP510050.SH,ETF期权,P,2.842,20241225,20240930,20241225
10006925.SH,华夏上证50ETF期权2404认沽2.25,OP510050.SH,ETF期权,P,2.25,20240424,20240229,20240424
10007144.SH,华夏上证50ETF期权2412认购2.45,OP510050.SH,ETF期权,C,2.45,20241225,20240425,20241225
10007813.SH,华夏上证50ETF期权2412认购2.107,OP510050.SH,ETF期权,C,2.107,20241225,20240905,20241225
10007139.SH,华夏上证50ETF期权2412认购2.205,OP510050.SH,ETF期权,C,2.205,20241225,20240425,20241225
10007336.SH,华夏上证50ETF期权2407认购2.50,OP510050.SH,ETF期权,C,2.5,20240724,20240523,20240724
10007460.SH,华夏上证50ETF期权2408认沽2.25,OP510050.SH,ETF期权,P,2.25,20240828,20240627,20240828
10007451.SH,华夏上证50ETF期权2408认购2.25,OP510050.SH,ETF期权,C,2.25,20240828,20240627,20240828
10007037.SH,华夏上证50ETF期权2405认购2.35,OP510050.SH,ETF期权,C,2.35,20240522,20240328,20240522
10006736.SH,华夏上证50ETF期权2409认购2.45,OP510050.SH,ETF期权,C,2.45,20240925,20240125,20240925
10006926.SH,华夏上证50ETF期权2404认沽2.30,OP510050.SH,ETF期权,P,2.3,20240424,20240229,20240424
10007043.SH,华夏上证50ETF期权2405认购2.65,OP510050.SH,ETF期权,C,2.65,20240522,20240328,20240522
10007021.SH,华夏上证50ETF期权2406认购2.70,OP510050.SH,ETF期权,C,2.7,20240626,20240306,20240626
10006887.SH,华夏上证50ETF期权2402认购2.60,OP510050.SH,ETF期权,C,2.6,20240228,20240208,20240228
10007462.SH,华夏上证50ETF期权2408认沽2.35,OP510050.SH,ETF期权,P,2.35,20240828,20240627,20240828
10007041.SH,华夏上证50ETF期权2405认购2.55,OP510050.SH,ETF期权,C,2.55,20240522,20240328,20240522
10007047.SH,华夏上证50ETF期权2405认沽2.40,OP510050.SH,ETF期权,P,2.4,20240522,20240328,20240522
10007334.SH,华夏上证50ETF期权2407认购2.40,OP510050.SH,ETF期权,C,2.4,20240724,20240523,20240724
10007715.SH,华夏上证50ETF期权2410认购2.55,OP510050.SH,ETF期权,C,2.55,20241023,20240829,20241023
10007153.SH,华夏上证50ETF期权2412认沽2.45,OP510050.SH,ETF期权,P,2.45,20241225,20240425,20241225
10007036.SH,华夏上证50ETF期权2405认购2.30,OP510050.SH,ETF期权,C,2.3,20240522,20240328,20240522
10007156.SH,华夏上证50ETF期权2412认沽2.597,OP510050.SH,ETF期权,P,2.597,20241225,20240425,20241225
10007956.SH,华夏上证50ETF期权2411认购2.80,OP510050.SH,ETF期权,C,2.8,20241127,20240927,20241127
10007244.SH,华夏上证50ETF期权2409认沽2.75,OP510050.SH,ETF期权,P,2.75,20240925,20240507,20240925
10008561.SH,华夏上证50ETF期权2412认购2.95,OP510050.SH,ETF期权,C,2.95,20241225,20241211,20241225
10007856.SH,华夏上证50ETF期权2410认沽2.70,OP510050.SH,ETF期权,P,2.7,20241023,20240926,20241023
10006928.SH,华夏上证50ETF期权2404认沽2.40,OP510050.SH,ETF期权,P,2.4,20240424,20240229,20240424
10007712.SH,华夏上证50ETF期权2410认购2.40,OP510050.SH,ETF期权,C,2.4,20241023,20240829,20241023
10007464.SH,华夏上证50ETF期权2408认沽2.45,OP510050.SH,ETF期权,P,2.45,20240828,20240627,20240828
10007722.SH,华夏上证50ETF期权2410认沽2.45,OP510050.SH,ETF期权,P,2.45,20241023,20240829,20241023
10007866.SH,华夏上证50ETF期权2411认购2.55,OP510050.SH,ETF期权,C,2.55,20241127,20240926,20241127
10007241.SH,华夏上证50ETF期权2406认购2.75,OP510050.SH,ETF期权,C,2.75,20240626,20240507,20240626
10007339.SH,华夏上证50ETF期权2407认购2.65,OP510050.SH,ETF期权,C,2.65,20240724,20240523,20240724
10006738.SH,华夏上证50ETF期权2409认沽2.10,OP510050.SH,ETF期权,P,2.1,20240925,20240125,20240925
10007958.SH,华夏上证50ETF期权2411认沽2.80,OP510050.SH,ETF期权,P,2.8,20241127,20240927,20241127
10006923.SH,华夏上证50ETF期权2404认购2.60,OP510050.SH,ETF期权,C,2.6,20240424,20240229,20240424
10006745.SH,华夏上证50ETF期权2409认沽2.45,OP510050.SH,ETF期权,P,2.45,20240925,20240125,20240925
10006915.SH,华夏上证50ETF期权2404认购2.20,OP510050.SH,ETF期权,C,2.2,20240424,20240229,20240424
10007869.SH,华夏上证50ETF期权2411认购2.70,OP510050.SH,ETF期权,C,2.7,20241127,20240926,20241127
10007018.SH,华夏上证50ETF期权2403认沽2.70,OP510050.SH,ETF期权,P,2.7,20240327,20240306,20240327
10006741.SH,华夏上证50ETF期权2409认沽2.25,OP510050.SH,ETF期权,P,2.25,20240925,20240125,20240925
10007425.SH,华夏上证50ETF期权2407认购2.30,OP510050.SH,ETF期权,C,2.3,20240724,20240527,20240724
10007426.SH,华夏上证50ETF期权2407认沽2.30,OP510050.SH,ETF期权,P,2.3,20240724,20240527,20240724
10006737.SH,华夏上证50ETF期权2409认购2.50,OP510050.SH,ETF期权,C,2.5,20240925,20240125,20240925
10007437.SH,华夏上证50ETF期权2407认购2.25,OP510050.SH,ETF期权,C,2.25,20240724,20240612,20240724
10006929.SH,华夏上证50ETF期权2404认沽2.45,OP510050.SH,ETF期权,P,2.45,20240424,20240229,20240424
10007019.SH,华夏上证50ETF期权2404认购2.70,OP510050.SH,ETF期权,C,2.7,20240424,20240306,20240424
10007820.SH,华夏上证50ETF期权2412认沽2.058,OP510050.SH,ETF期权,P,2.058,20241225,20240910,20241225
10007050.SH,华夏上证50ETF期权2405认沽2.55,OP510050.SH,ETF期权,P,2.55,20240522,20240328,20240522
10008039.SH,华夏上证50ETF期权2410认购2.95,OP510050.SH,ETF期权,C,2.95,20241023,20241008,20241023
10008040.SH,华夏上证50ETF期权2410认购3.00,OP510050.SH,ETF期权,C,3.0,20241023,20241008,20241023
10008041.SH,华夏上证50ETF期权2410认购3.10,OP510050.SH,ETF期权,C,3.1,20241023,20241008,20241023
10008042.SH,华夏上证50ETF期权2410认购3.20,OP510050.SH,ETF期权,C,3.2,20241023,20241008,20241023
10008043.SH,华夏上证50ETF期权2410认沽2.95,OP510050.SH,ETF期权,P,2.95,20241023,20241008,20241023
10008044.SH,华夏上证50ETF期权2410认沽3.00,OP510050.SH,ETF期权,P,3.0,20241023,20241008,20241023
10008045.SH,华夏上证50ETF期权2410认沽3.10,OP510050.SH,ETF期权,P,3.1,20241023,20241008,20241023
10008046.SH,华夏上证50ETF期权2410认沽3.20,OP510050.SH,ETF期权,P,3.2,20241023,20241008,20241023
10008047.SH,华夏上证50ETF期权2411认购2.95,OP510050.SH,ETF期权,C,2.95,20241127,20241008,20241127
10008048.SH,华夏上证50ETF期权2411认购3.00,OP510050.SH,ETF期权,C,3.0,20241127,20241008,20241127
10008049.SH,华夏上证50ETF期权2411认购3.10,OP510050.SH,ETF期权,C,3.1,20241127,20241008,20241127
10008050.SH,华夏上证50ETF期权2411认购3.20,OP510050.SH,ETF期权,C,3.2,20241127,20241008,20241127
10008051.SH,华夏上证50ETF期权2411认沽2.95,OP510050.SH,ETF期权,P,2.95,20241127,20241008,20241127
10008052.SH,华夏上证50ETF期权2411认沽3.00,OP510050.SH,ETF期权,P,3.0,20241127,20241008,20241127
10008053.SH,华夏上证50ETF期权2411认沽3.10,OP510050.SH,ETF期权,P,3.1,20241127,20241008,20241127
10008054.SH,华夏上证50ETF期权2411认沽3.20,OP510050.SH,ETF期权,P,3.2,20241127,20241008,20241127
10008055.SH,华夏上证50ETF期权2412认购2.891,OP510050.SH,ETF期权,C,2.891,20241225,20241008,20241225
10008056.SH,华夏上证50ETF期权2412认购2.94,OP510050.SH,ETF期权,C,2.94,20241225,20241008,20241225
10008057.SH,华夏上证50ETF期权2412认购3.038,OP510050.SH,ETF期权,C,3.038,20241225,20241008,20241225
10008058.SH,华夏上证50ETF期权2412认购3.136,OP510050.SH,ETF期权,C,3.136,20241225,20241008,20241225
10008059.SH,华夏上证50ETF期权2412认沽2.891,OP510050.SH,ETF期权,P,2.891,20241225,20241008,20241225
10008060.SH,华夏上证50ETF期权2412认沽2.94,OP510050.SH,ETF期权,P,2.94,20241225,20241008,20241225
10008061.SH,华夏上证50ETF期权2412认沽3.038,OP510050.SH,ETF期权,P,3.038,20241225,20241008,20241225
10008062.SH,华夏上证50ETF期权2412认沽3.136,OP510050.SH,ETF期权,P,3.136,20241225,20241008,20241225
